Date,SP500_Return,VIX,Yield_Spread,Regime_GMM,Regime_label
1996-04-26,0.4731693868399035,-0.6027280686745888,-0.4178695343527526,1,Calm
1996-05-03,-0.8168845067015665,-0.3635394012192,-0.3310553606072708,1,Calm
1996-05-10,0.6075140893102213,-0.4972398166686539,-0.3202035888890856,1,Calm
1996-05-17,0.991983809417453,-0.5561169479337912,-0.4287213060709378,1,Calm
1996-05-24,0.5280621008421225,-0.5058260357335378,-0.4178695343527526,1,Calm
1996-05-31,-0.6376489873132881,-0.440815840717,-0.4612766212254935,1,Calm
1996-06-07,0.1968921113947807,-0.4371359322790829,-0.5155354798164196,1,Calm
1996-06-14,-0.5220785482853335,-0.1255776038667057,-0.3744624474800117,1,Calm
1996-06-21,0.0001649011169182,-0.4739341978090244,-0.4287213060709378,1,Calm
1996-06-28,0.1731095214568261,-0.733975094853637,-0.4178695343527526,1,Calm
1996-07-05,-0.8828318798564743,-0.4383625684250553,-0.4178695343527526,1,Calm
1996-07-12,-0.7751287086157609,-0.3157017613108913,-0.4504248495073082,1,Calm
1996-07-19,-0.5415303248568882,-0.2948494147432065,-0.4395730777891231,1,Calm
1996-07-26,-0.2449349514539734,-0.2715437958835769,-0.4395730777891231,1,Calm
1996-08-02,1.6329253684623508,-0.4260964409222543,-0.4395730777891231,0,Stressful
1996-08-09,-0.0856405128696629,-0.4776139892684801,-0.4721283929436787,1,Calm
1996-08-16,0.1325306651000975,-0.595368368777216,-0.4287213060709378,1,Calm
1996-08-23,0.0517164880740168,-0.6726446912965549,-0.4070177626345673,1,Calm
1996-08-30,-1.004499674589832,-0.3255146165217475,-0.4178695343527526,1,Calm
1996-09-06,0.1721270707610589,-0.3144751251649189,-0.4287213060709378,1,Calm
1996-09-13,1.4778156390270802,-0.5475307288689073,-0.3961659909163821,0,Stressful
1996-09-20,0.3312655945212917,-0.492333389063226,-0.4504248495073082,1,Calm
1996-09-27,-0.1118848180242547,-0.4371359322790829,-0.4287213060709378,1,Calm
1996-10-04,0.8489868813616747,-0.5965950049231884,-0.4070177626345673,1,Calm
1996-10-11,-0.10848340781325,-0.5634766478311638,-0.4070177626345673,1,Calm
1996-10-18,0.5341328436285733,-0.5622500116851914,-0.4287213060709378,1,Calm
1996-10-25,-0.6413583022006575,-0.2911695063052894,-0.3961659909163821,1,Calm
1996-11-01,0.1065428580843026,-0.2175732092023292,-0.4504248495073082,1,Calm
1996-11-08,1.498571819723981,-0.4763874701009691,-0.5155354798164196,0,Stressful
1996-11-15,0.3217591586981759,-0.6505658255613589,-0.53723902325279,1,Calm
1996-11-22,0.5570080979147725,-0.5818757221069043,-0.5914978818437162,1,Calm
1996-11-29,0.3941243516097447,-0.3095688145379522,-0.580646110125531,1,Calm
1996-12-06,-1.024119102519667,-0.103498621153049,-0.5155354798164196,0,Stressful
1996-12-13,-0.6787526718107055,0.1749414671457647,-0.4829801646618639,0,Stressful
1996-12-20,1.071340001941806,-0.0998187127151319,-0.5263872515346049,0,Stressful
1996-12-27,0.3738211147604657,-0.0654738364555965,-0.5589425666891605,0,Stressful
1997-01-03,-0.5428070236197,-0.0654738364555965,-0.4721283929436787,0,Stressful
1997-01-10,0.5680742562620712,-0.0041434328985145,-0.4721283929436787,0,Stressful
1997-01-17,0.8366569650669095,-0.1268042400126785,-0.4829801646618639,0,Stressful
1997-01-24,-0.3634461614675625,-0.0409415814499946,-0.4721283929436787,0,Stressful
1997-01-31,0.7697985237684974,-0.0237691433202269,-0.4504248495073082,0,Stressful
1997-02-07,0.1171981449229661,-0.0936857659421928,-0.4721283929436787,1,Calm
1997-02-14,0.9180862526430414,-0.0593406557257347,-0.5589425666891605,0,Stressful
1997-02-21,-0.405970897756956,0.1087045190047932,-0.53723902325279,0,Stressful
1997-02-28,-0.6300222428668484,0.176168103291737,-0.580646110125531,0,Stressful
1997-03-07,0.6721892850295283,-0.042168217595967,-0.580646110125531,0,Stressful
1997-03-14,-0.6720425485385993,0.0179355498151425,-0.5155354798164196,0,Stressful
1997-03-21,-0.536949387773007,0.0032163839773196,-0.6023496535619015,0,Stressful
1997-03-28,-0.6038955432721554,0.1025715722318541,-0.6023496535619015,0,Stressful
1997-04-04,-0.9242431905843992,-0.0532077089527956,-0.5697943384073457,0,Stressful
1997-04-11,-1.1813539361360512,0.0118026030422034,-0.6023496535619015,0,Stressful
1997-04-18,1.516806943936206,-0.1120848402179328,-0.6349049687164572,0,Stressful
1997-04-25,-0.1136697947744678,0.1823010500646761,-0.6566085121528276,0,Stressful
1997-05-02,2.434067536704457,-0.2641842129646655,-0.6349049687164572,0,Stressful
1997-05-09,0.5352087134877447,0.054733932323545,-0.6240531969982719,0,Stressful
1997-05-16,0.1871851172307247,0.2338185984109019,-0.6349049687164572,0,Stressful
1997-05-23,0.7911822466028862,-0.1942675903426996,-0.5589425666891605,0,Stressful
1997-05-30,-0.0002957202072573,-0.0581140195797623,-0.6023496535619015,0,Stressful
1997-06-06,0.4104060964144302,-0.0887792213583033,-0.6674602838710127,0,Stressful
1997-06-13,1.604348795725603,-0.0483011643689061,-0.6566085121528276,0,Stressful
1997-06-20,0.1893625810653172,0.065773423680374,-0.7108673707437537,0,Stressful
1997-06-27,-0.5892734842899134,0.19088726912956,-0.6240531969982719,0,Stressful
1997-07-04,1.296804849392388,-0.226159428267213,-0.6783120555891979,0,Stressful
1997-07-11,-0.0721115847693142,-0.0740600555204804,-0.7217191424619388,0,Stressful
1997-07-18,-0.1235946773145227,0.3209078931195582,-0.732570914180124,0,Stressful
1997-07-25,0.9867341910447708,0.1418229930752789,-0.7542744576164945,0,Stressful
1997-08-01,0.304949668445053,0.3221345292655306,-0.7542744576164945,0,Stressful
1997-08-08,-0.6594581965894837,0.3429866418762926,-0.7000155990255684,0,Stressful
1997-08-15,-1.5373441339503822,0.587081853915571,-0.6566085121528276,0,Stressful
1997-08-22,0.9693558319393972,0.6226533663210787,-0.6566085121528276,0,Stressful
1997-08-29,-1.153496030942318,0.6251066386130235,-0.6891638273073832,0,Stressful
1997-09-05,1.2769444651178246,0.5699091818288806,-0.6674602838710127,0,Stressful
1997-09-12,-0.2907380771710984,0.6753975508132769,-0.7000155990255684,0,Stressful
1997-09-19,1.1126348855416703,0.3773317520927507,-0.7868297727710502,0,Stressful
1997-09-26,-0.2921074127379665,0.3184546208276135,-0.7868297727710502,0,Stressful
1997-10-03,0.7965525777316926,0.2301389239299076,-0.775978001052865,0,Stressful
1997-10-10,0.022199810931904,0.0105759668962311,-0.775978001052865,0,Stressful
1997-10-17,-1.0490146111466596,0.2485379982056476,-0.8085333162074206,0,Stressful
1997-10-24,-0.1718182393056817,0.4300759365849489,-0.8519404030801616,0,Stressful
1997-10-31,-1.2654102236924598,1.8921927667440608,-0.8627921747983468,0,Stressful
1997-11-07,0.5175224557157836,2.0369325565718817,-0.8844957182347173,0,Stressful
1997-11-14,-0.0238473961711763,1.7167877751376983,-0.9170510333892729,0,Stressful
1997-11-21,1.4581450811061072,0.8569354891925781,-0.9387545768256432,0,Stressful
1997-11-28,-0.3928461064554589,0.9526110029661182,-0.9821616636983844,0,Stressful
1997-12-05,1.149785224752681,0.3662922607359221,-0.9604581202620138,0,Stressful
1997-12-12,-1.3594588680801245,1.012714770377228,-0.9713098919801992,0,Stressful
1997-12-19,-0.3490275921823186,1.1672674154159053,-1.025568750571125,0,Stressful
1997-12-26,-0.5145716461437505,1.178306906772734,-1.025568750571125,0,Stressful
1998-01-02,1.6084225267678722,0.4607411383634899,-1.0038652071347547,0,Stressful
1998-01-09,-2.1201428773955033,1.1071636480047955,-0.8410886313619764,0,Stressful
1998-01-16,1.419650512712957,0.2436314536217581,-0.8844957182347173,0,Stressful
1998-01-23,-0.230244166148969,0.4484750108606889,-0.7868297727710502,0,Stressful
1998-01-30,0.9072686805421656,0.221552470908101,-0.8627921747983468,0,Stressful
1998-02-06,1.274593716541656,0.1037982083778264,-0.8302368596437911,0,Stressful
1998-02-13,0.2492276981880959,0.0216154582530596,-0.9496063485438286,0,Stressful
1998-02-20,0.5072661418993892,-0.0814196384393918,-0.9496063485438286,0,Stressful
1998-02-27,0.5393860348150623,-0.1366170952235348,-1.01471697885294,0,Stressful
1998-03-06,0.1882369684382435,-0.0642472003096237,-0.9279028051074582,0,Stressful
1998-03-13,0.4418069660097458,-0.1169913848018223,-1.0038652071347547,0,Stressful
1998-03-20,1.104507966106624,-0.1194444231368443,-1.0364205222893104,0,Stressful
1998-03-27,-0.2014996916356549,0.466874085136429,-1.0364205222893104,0,Stressful
1998-04-03,0.9553215474436788,0.2644838001894429,-1.0364205222893104,0,Stressful
1998-04-10,-0.5068387041832675,0.2264590154919905,-0.9930134354165696,0,Stressful
1998-04-17,0.3850057630837504,0.1344634101563674,-1.0364205222893104,0,Stressful
1998-04-24,-0.610853266596623,0.282882874465183,-1.025568750571125,0,Stressful
1998-05-01,0.4248744834436996,-0.0397149453040223,-1.0038652071347547,0,Stressful
1998-05-08,-0.5384869261742556,0.1111577912967379,-0.9821616636983844,0,Stressful
1998-05-15,-0.0392721369208811,0.0952119893129426,-1.0364205222893104,0,Stressful
1998-05-22,0.0035699467435801,-0.0826462745853642,-1.0798276091620511,0,Stressful
1998-05-29,-0.799684785488677,0.2031533966323609,-1.0581240657256807,0,Stressful
1998-06-05,0.8031800098135939,0.0142558753341482,-1.0906793808802366,0,Stressful
1998-06-12,-0.6227838315016728,0.3822382966766402,-1.0906793808802366,0,Stressful
1998-06-19,0.0067862067823149,0.2767499276922439,-1.144938239471163,0,Stressful
1998-06-26,1.144085972107417,-0.037261673012078,-1.144938239471163,0,Stressful
1998-07-03,0.4184161673546384,-0.244558502542953,-1.112382924316607,0,Stressful
1998-07-10,0.579840571217961,-0.2138933007644121,-1.0798276091620511,0,Stressful
1998-07-17,0.7275318183053562,-0.4211901302952876,-1.0364205222893104,1,Calm
1998-07-24,-1.6944744425394016,0.4104502261632365,-1.1232346960347923,0,Stressful
1998-07-31,-0.7975915746724198,0.6300129492399902,-1.0798276091620511,0,Stressful
1998-08-07,-1.229819005472856,0.9023200907658648,-1.025568750571125,0,Stressful
1998-08-14,-1.087513975713491,1.8001971614084378,-1.025568750571125,0,Stressful
1998-08-21,0.6520912055387744,1.653004099288672,-1.01471697885294,0,Stressful
1998-08-28,-2.184224497688371,2.4453928009468484,-0.9170510333892729,0,Stressful
1998-09-04,-2.263007841300377,2.9004647509549195,-0.9713098919801992,0,Stressful
1998-09-11,1.4059508368137514,2.9532089354471176,-0.9061992616710876,0,Stressful
1998-09-18,0.388350543294822,2.3264121362275243,-0.9930134354165696,0,Stressful
1998-09-25,0.9266327705556152,1.8259558186030893,-0.9061992616710876,0,Stressful
1998-10-02,-1.7644676266904142,2.5521080400341396,-0.9387545768256432,0,Stressful
1998-10-09,-0.8193730781618471,2.764311180191982,-0.4612766212254935,0,Stressful
1998-10-16,2.8594049790047875,1.859074292673575,-0.4612766212254935,0,Stressful
1998-10-23,0.492867586678568,1.546289328115226,-0.5480907949709752,0,Stressful
1998-10-30,1.0064131119307538,1.0286605723610232,-0.5263872515346049,0,Stressful
1998-11-06,1.5026196046916789,0.740407862808276,-0.7217191424619388,0,Stressful
1998-11-13,-0.6192534070297672,1.1488683411401652,-0.7868297727710502,0,Stressful
1998-11-20,1.3057314440479584,0.344213278022265,-0.9170510333892729,0,Stressful
1998-11-27,0.9492510017463897,0.2976022742599287,-0.8844957182347173,0,Stressful
1998-12-04,-0.6056218915997009,0.6925699889430446,-0.9170510333892729,0,Stressful
1998-12-11,-0.4241809265142246,0.988182515371626,-0.9279028051074582,0,Stressful
1998-12-18,0.6965257378014684,0.6594517488294815,-0.9496063485438286,0,Stressful
1998-12-25,1.248973039901771,0.2227791070540733,-1.0038652071347547,0,Stressful
1999-01-01,0.0384251538000821,0.5834019454776539,-0.9713098919801992,0,Stressful
1999-01-08,1.4536243414952277,0.4435687002337222,-0.9279028051074582,0,Stressful
1999-01-15,-1.1068167420363964,1.1746269983348168,-0.9821616636983844,0,Stressful
1999-01-22,-0.6668174623457008,1.507037907271801,-1.0364205222893104,0,Stressful
1999-01-29,1.7370998796518804,0.8078712131382971,-1.0038652071347547,0,Stressful
1999-02-05,-1.3827445156714653,1.2273711828270149,-0.9387545768256432,0,Stressful
1999-02-12,-0.3717858005699002,1.2384106741838434,-0.9279028051074582,0,Stressful
1999-02-19,0.2432066009341718,1.1819865812537282,-0.9604581202620138,0,Stressful
1999-02-26,-0.0909997369070609,1.0078082257933385,-0.9170510333892729,0,Stressful
1999-03-05,1.1608999783590936,0.5416972523422843,-0.8736439465165321,0,Stressful
1999-03-12,0.5540993412190286,0.6349194938238797,-0.9170510333892729,0,Stressful
1999-03-19,0.0885967175846544,0.5711358179748529,-0.9496063485438286,0,Stressful
1999-03-26,-0.5895467156800408,0.5367909417153176,-0.8519404030801616,0,Stressful
1999-04-02,0.2892911776017194,0.2939223658220116,-0.8302368596437911,0,Stressful
1999-04-09,1.649292797511356,0.2583508534165039,-0.9061992616710876,0,Stressful
1999-04-16,-0.97149043264365,0.5196182696286271,-0.8627921747983468,0,Stressful
1999-04-23,1.1088252516998036,0.3797850243846954,-0.8519404030801616,0,Stressful
1999-04-30,-0.7271420703098258,0.6631314233104759,-0.7868297727710502,0,Stressful
1999-05-07,0.2417835249119241,0.698703169672906,-0.7108673707437537,0,Stressful
1999-05-14,-0.2832767079224284,0.882694380344152,-0.7434226858983093,0,Stressful
1999-05-21,-0.294113212705863,0.5809486731857092,-0.8519404030801616,0,Stressful
1999-05-28,-0.955387112358401,0.7023828441539012,-0.8519404030801616,0,Stressful
1999-06-04,0.7537719353764762,0.4619677745094622,-0.8085333162074206,0,Stressful
1999-06-11,-1.137672243270508,0.7649398838569551,-0.7434226858983093,0,Stressful
1999-06-18,1.482492145917191,0.2558975811245591,-0.7868297727710502,0,Stressful
1999-06-25,-0.9179971906779888,0.2571242172705315,-0.775978001052865,0,Stressful
1999-07-02,2.259279086047652,-0.1231243315747614,-0.8302368596437911,0,Stressful
1999-07-09,0.2956932826523797,-0.2089869901374453,-0.8410886313619764,0,Stressful
1999-07-16,0.3930368916681679,-0.275223704321494,-0.8953474899529026,1,Calm
1999-07-23,-1.9044338917057957,0.4484750108606889,-0.8085333162074206,0,Stressful
1999-07-30,-0.9304769262729742,0.6103872388182783,-0.775978001052865,0,Stressful
1999-08-06,-0.9558144847035752,0.850802542419639,-0.732570914180124,0,Stressful
1999-08-13,0.8008623910774686,0.3245875676005526,-0.7976815444892355,0,Stressful
1999-08-20,0.215958888624428,0.403090643244325,-0.8410886313619764,0,Stressful
1999-08-27,0.2979440672752533,0.2657104363354153,-0.8736439465165321,0,Stressful
1999-09-03,0.2129590344749061,0.1614487034969913,-0.8193850879256059,0,Stressful
1999-09-10,-0.2316706458627142,0.2902426913410172,-0.8193850879256059,0,Stressful
1999-09-17,-0.5612097954899905,0.4460217385687442,-0.8302368596437911,0,Stressful
1999-09-24,-1.8996858986218077,0.9967689683934324,-0.8736439465165321,0,Stressful
1999-10-01,0.1148021707558331,0.6459589851807083,-0.7976815444892355,0,Stressful
1999-10-08,1.6196053791266487,0.1013449360858817,-0.8302368596437911,0,Stressful
1999-10-15,-2.899533626893674,1.1145232309237072,-0.7976815444892355,0,Stressful
1999-10-22,1.6990652772533528,0.2424048174757862,-0.8193850879256059,0,Stressful
1999-10-29,1.8413731975533432,0.311095037908702,-0.8410886313619764,0,Stressful
1999-11-05,0.1596416523362088,0.2448580897677305,-0.8736439465165321,0,Stressful
1999-11-12,0.7111013012011045,0.2436314536217581,-0.9279028051074582,0,Stressful
1999-11-19,0.7001361648338879,-0.067926874790619,-0.9279028051074582,0,Stressful
1999-11-26,-0.2180577469076958,0.3270408398924973,-0.9496063485438286,0,Stressful
1999-12-03,0.4228467789231787,-0.042168217595967,-0.8953474899529026,0,Stressful
1999-12-10,-0.5331557726225945,0.2227791070540733,-0.9279028051074582,0,Stressful
1999-12-17,0.0550049732930676,0.206833305070278,-0.9279028051074582,0,Stressful
1999-12-24,1.0105928838194842,0.1786213755836818,-0.9061992616710876,0,Stressful
1999-12-31,0.2469710627257844,0.6103872388182783,-0.8627921747983468,0,Stressful
2000-01-07,-0.850762266488317,0.252217672686642,-0.8627921747983468,0,Stressful
2000-01-14,0.6126188714804717,-0.0004635244605974,-0.8193850879256059,0,Stressful
2000-01-21,-0.7383450957323787,0.1418229930752789,-0.7542744576164945,0,Stressful
2000-01-28,-2.459442970440623,0.7943784494895242,-1.0038652071347547,0,Stressful
2000-02-04,1.8464651629190143,0.2301389239299076,-1.199197098062089,0,Stressful
2000-02-11,-1.1572817976049037,0.5834019454776539,-1.112382924316607,0,Stressful
2000-02-18,-1.303096232955308,0.7772060113597561,-1.2751595000893852,0,Stressful
2000-02-25,-0.4542733178116769,0.679077459251194,-1.1883453263439037,0,Stressful
2000-03-03,2.225788408561023,-0.0556609812447403,-1.210048869780274,0,Stressful
2000-03-10,-0.4772002784984252,0.1933405414215047,-1.2643077283712,0,Stressful
2000-03-17,1.946618131123168,0.3319473844763868,-1.4162325324257934,0,Stressful
2000-03-24,1.6804348448927406,0.4472483747147165,-1.5681573364803865,0,Stressful
2000-03-31,-0.8507446979719043,0.545377160780201,-1.600712651634942,0,Stressful
2000-04-07,0.4262542392253658,0.5797220370397372,-1.6549715102258682,0,Stressful
2000-04-14,-4.666711473642793,1.6959356625269364,-1.546453793044016,0,Stressful
2000-04-21,2.250326045144348,0.758806937084016,-1.5138984778894604,0,Stressful
2000-04-28,0.4513023026527089,0.801738266365358,-1.5790091081985715,0,Stressful
2000-05-05,-0.6289765564170355,0.9648771304689192,-1.448787847580349,0,Stressful
2000-05-12,-0.3995660469214777,0.7833389581326952,-1.5247502496076455,0,Stressful
2000-05-19,-0.4710838132355077,0.7085160248837626,-1.4704913910167194,0,Stressful
2000-05-26,-0.9205688933514692,0.589534892250593,-1.4813431627349043,0,Stressful
2000-06-02,2.8148349634133822,0.2227791070540733,-1.49219493445309,0,Stressful
2000-06-09,-0.633845175316498,0.3037352210328682,-1.5573055647622012,0,Stressful
2000-06-16,0.1513538338128232,0.1025715722318541,-1.5138984778894604,0,Stressful
2000-06-23,-0.7154183116977965,0.3282674760384697,-1.4813431627349043,0,Stressful
2000-06-30,0.313446243795353,-0.0151826902984204,-1.4704913910167194,0,Stressful
2000-07-07,0.6239269149032726,-0.0544343450987679,-1.3945289889894228,0,Stressful
2000-07-14,0.7988795028374565,-0.042168217595967,-1.4270843041439785,0,Stressful
2000-07-21,-0.8853922529799777,-0.0887792213583033,-1.4270843041439785,0,Stressful
2000-07-28,-1.7814238944132128,0.1442762653672236,-1.3728254455530524,0,Stressful
2000-08-04,1.1737559833313502,-0.1280306422017282,-1.3511219021166818,0,Stressful
2000-08-11,0.1898425549684538,-0.1366170952235348,-1.5898608799167568,0,Stressful
2000-08-18,0.4936002408174256,-0.3206083058947808,-1.6224161950713123,0,Stressful
2000-08-25,0.345105221352554,-0.3843917477868848,-1.5898608799167568,1,Calm
2000-09-01,0.3300044775093708,-0.2617309406727208,-1.5356020213258306,0,Stressful
2000-09-08,-0.781959829158181,-0.1476565865803633,-1.503046706171275,0,Stressful
2000-09-15,-0.8629634776100119,-0.1402967697045291,-1.3402701303984967,0,Stressful
2000-09-22,-0.5463221241020624,0.1320101378644227,-1.3511219021166818,0,Stressful
2000-09-29,-0.4113355338327734,0.1111577912967379,-1.2860112718075705,0,Stressful
2000-10-06,-0.8612994946868827,0.3736518436548336,-1.2643077283712,0,Stressful
2000-10-13,-1.0962048541865124,0.9734633495338032,-1.210048869780274,0,Stressful
2000-10-20,0.6181124521165662,0.5613229627639967,-1.307714815243941,0,Stressful
2000-10-27,-0.5781802748679841,0.834856506478921,-1.3294183586803114,0,Stressful
2000-11-03,1.3274466067587296,0.4914063401420309,-1.210048869780274,0,Stressful
2000-11-10,-1.8597536702054116,1.0875379375830831,-1.199197098062089,0,Stressful
2000-11-17,-0.008636216749368,0.6312395853859626,-1.2751595000893852,0,Stressful
2000-11-24,-0.8535244071751981,0.7772060113597561,-1.3402701303984967,0,Stressful
2000-12-01,-0.8875485805027084,0.9587439497390574,-1.199197098062089,0,Stressful
2000-12-08,1.6227852286837985,0.3368536951033535,-1.2534559566530148,0,Stressful
2000-12-15,-1.84232084620934,0.8446693616897772,-1.2860112718075705,0,Stressful
2000-12-22,-0.2571721394662101,0.9673301688039412,-1.1774935546257184,0,Stressful
2000-12-29,0.390065536357571,0.8814677441981801,-1.0798276091620511,0,Stressful
2001-01-05,-0.7540244062025556,1.104710375712851,-0.6891638273073832,0,Stressful
2001-01-12,0.5772259472440797,0.6005743836074215,-0.7108673707437537,0,Stressful
2001-01-19,0.6844356836263111,0.4386621556498327,-0.6132014252800867,0,Stressful
2001-01-26,0.3192597541894783,0.3564794055250659,-0.53723902325279,0,Stressful
2001-02-02,-0.2288950580519671,0.280429836130161,-0.5263872515346049,0,Stressful
2001-02-09,-1.1389930427031132,0.2902426913410172,-0.7000155990255684,0,Stressful
2001-02-16,-0.4795690341735699,0.3012821826978458,-0.7000155990255684,0,Stressful
2001-02-23,-1.8692473273120975,0.9256254756685716,-0.4721283929436787,0,Stressful
2001-03-02,-0.4508492601591351,0.9526110029661182,-0.580646110125531,0,Stressful
2001-03-09,-0.086761634175456,0.7305950075974198,-0.5697943384073457,0,Stressful
2001-03-16,-2.9385128170125623,1.2568097484595837,-0.5263872515346049,0,Stressful
2001-03-23,-0.4477235566493046,1.323046696600555,-0.4829801646618639,0,Stressful
2001-03-30,0.6759420438387714,1.1010304672749345,-0.2767965020163446,0,Stressful
2001-04-06,-1.214237332785589,1.4751460693472875,-0.2008340999890481,0,Stressful
2001-04-13,1.9093950768207764,0.7919254111545018,-0.2116858717072332,0,Stressful
2001-04-20,1.9667484819051664,0.7011562080079284,0.0270531060928416,0,Stressful
2001-04-27,0.2724323198341979,0.5343376694233728,0.0596084212473973,0,Stressful
2001-05-04,0.3838725550128214,0.5208449057745995,0.0704601929655826,0,Stressful
2001-05-11,-0.7507491011784059,0.4754605381582356,0.1572743667110642,0,Stressful
2001-05-18,1.447753325945748,0.1921139052755323,0.0379048778110269,0,Stressful
2001-05-25,-0.5141651259092207,0.114837699734655,0.2223849970201756,1,Calm
2001-06-01,-0.6223922007730123,0.2362718707028467,0.1789779101474347,1,Calm
2001-06-08,0.0792139177895706,0.0314283134639159,0.2223849970201756,1,Calm
2001-06-15,-1.7496725751451767,0.3859179711576346,0.2766438556111018,0,Stressful
2001-06-22,0.3113261540375444,0.0436944409667168,0.2223849970201756,1,Calm
2001-06-29,-0.0940369579792431,-0.0740600555204804,0.1789779101474347,1,Calm
2001-07-06,-1.2187275227894114,0.2411781813298134,0.2657920838929166,0,Stressful
2001-07-13,0.8012316916191536,0.1810744139187042,0.1572743667110642,0,Stressful
2001-07-20,-0.2259357322510602,0.3282674760384697,0.1789779101474347,0,Stressful
2001-07-27,-0.233451396006823,0.2865627829031001,0.2766438556111018,1,Calm
2001-08-03,0.2302563766867719,0.0277484050259992,0.3091991707656575,1,Calm
2001-08-10,-0.8934645536952313,0.1087045190047932,0.2766438556111018,1,Calm
2001-08-17,-1.0526867272030094,0.5122586867097156,0.1789779101474347,0,Stressful
2001-08-24,0.7479723628549223,0.0056694223123416,0.1789779101474347,1,Calm
2001-08-31,-1.8935885671820412,0.6447323490347359,0.2223849970201756,0,Stressful
2001-09-07,-1.8430923622369548,1.3892834107846035,0.2874956273292871,0,Stressful
2001-09-14,0.1954119571494773,1.4935451436230276,0.7541218112112517,2,Transitional
2001-09-21,-5.160937535862951,2.8207350391651747,0.8517877566749188,2,Transitional
2001-09-28,3.0373965206940237,1.5045846349798562,0.7975288980839926,2,Transitional
2001-10-05,1.1308073333592186,1.6836693010672128,0.8734913001112893,2,Transitional
2001-10-12,0.7138873368375509,1.914271749457718,0.9386019304204006,2,Transitional
2001-10-19,-0.7554718438834567,1.7719852319218414,0.9277501587022154,2,Transitional
2001-10-26,1.1210129133849636,1.07404517393431,0.971157245574956,2,Transitional
2001-11-02,-0.7183374783634704,1.3549383005681457,0.9603054738567708,2,Transitional
2001-11-09,1.1794654942436618,0.9538376391120906,0.9603054738567708,2,Transitional
2001-11-16,0.6102883030827675,0.6631314233104759,0.8843430718294745,2,Transitional
2001-11-23,0.3611559903823301,0.4398887917958051,0.906046615265845,2,Transitional
2001-11-30,-0.4546814027502123,0.5122586867097156,1.014564332447697,2,Transitional
2001-12-07,0.617673400484401,0.4693273574283737,1.0905267344749934,2,Transitional
2001-12-14,-1.3383637626807965,0.6091606026723054,1.1230820496295495,2,Transitional
2001-12-21,0.7338219733582115,0.3478931864601821,1.0254161041658822,2,Transitional
2001-12-28,0.5173345688174742,0.2129662518432171,1.0688231910386232,1,Calm
2002-01-04,0.3460048645833125,0.096438625458915,1.0688231910386232,1,Calm
2002-01-11,-1.021556122094659,0.360159313962983,1.2533033102477722,2,Transitional
2002-01-18,-0.7170145164931904,0.3503464587521268,1.112230277911364,1,Calm
2002-01-25,0.1472607301186302,0.1651286119349085,1.003712560729512,1,Calm
2002-02-01,-0.4676362656603096,0.1786213755836818,1.014564332447697,1,Calm
2002-02-08,-1.0300290889526025,0.4411154279417775,1.0254161041658822,2,Transitional
2002-02-15,0.2379494535891864,0.3319473844763868,0.9603054738567708,1,Calm
2002-02-22,-0.6019293052258635,0.392051151887496,0.9386019304204006,1,Calm
2002-03-01,1.5004412183711835,0.0363346240908826,0.862639528393104,2,Transitional
2002-03-08,1.1106905851058753,-0.0483011643689061,0.7866771263658073,1,Calm
2002-03-15,0.0043771672652948,-0.1525628972073301,0.7758253546476221,1,Calm
2002-03-22,-0.6851979658902813,-0.2322923750401521,0.678159409183955,1,Calm
2002-03-29,-0.1084758053011769,-0.2776769766134388,0.7541218112112517,1,Calm
2002-04-05,-0.959863654031827,-0.0654738364555965,0.7866771263658073,1,Calm
2002-04-12,-0.4952874237022306,-0.029902090093166,0.8300842132385483,1,Calm
2002-04-19,0.4625050141741079,-0.1672822970020757,0.91689838698403,1,Calm
2002-04-26,-1.897037452497188,0.3037352210328682,0.9277501587022154,2,Transitional
2002-05-03,-0.1724809266875873,0.0645467875344016,0.9820090172931414,1,Calm
2002-05-10,-0.777939971170566,0.3368536951033535,1.0362678758840675,1,Calm
2002-05-17,1.9136586615067035,-0.2408785941050359,0.9277501587022154,2,Transitional
2002-05-24,-0.92118472483373,-0.0936857659421928,0.9494537021385856,1,Calm
2002-05-31,-0.7027379997852592,0.0387878963828273,0.9277501587022154,1,Calm
2002-06-07,-1.6256386654860944,0.4717806297203185,1.014564332447697,2,Transitional
2002-06-14,-0.8849041319322927,0.7722994667758666,0.9820090172931414,2,Transitional
2002-06-21,-0.8124827702044383,0.9280787479605164,0.9820090172931414,2,Transitional
2002-06-28,-0.032862775582607,0.7036094802998731,1.0362678758840675,2,Transitional
2002-07-05,-0.0943066655475368,0.913359582122693,1.0796749627568083,2,Transitional
2002-07-12,-2.991169378451717,1.62847184428307,1.155637364784105,2,Transitional
2002-07-19,-3.506344684316497,2.269987809340486,1.2207479950932163,2,Transitional
2002-07-26,0.1862949240410276,1.9437100811333636,1.3292657122750686,2,Transitional
2002-08-02,0.4878930729165283,2.6526898644346466,1.448635201175106,2,Transitional
2002-08-09,2.010709968552545,1.921631566333552,1.2641550819659573,2,Transitional
2002-08-16,0.8449673047992373,1.121882813842619,1.1230820496295495,2,Transitional
2002-08-23,0.4736109854716985,1.184439853545673,1.14478559306592,2,Transitional
2002-08-30,-1.165619266504368,1.5916736957315898,1.0796749627568083,2,Transitional
2002-09-06,-1.0735957762423365,2.044292373447716,1.0471196476022528,2,Transitional
2002-09-13,-0.2518777879349171,1.981735099787739,0.91689838698403,2,Transitional
